0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
21797.1,21014,20342.6,19824.8,19476.7,19181.5,18739.2,19075.8,19818.4,19982,18703.6,19665.1,21609.9,21453.5,21532.8,21554.6,21340.7,21250.9,21683.8,23191.4,23283.8,23418.7,23203.6,22341.3
21516.6,20840.8,19179.8,18229.6,18001.4,17748.9,18688.5,19699.5,22572.5,22555.2,23722.2,24412.2,26045,25148.6,26012.4,27448.8,27398.4,26770.5,25961.8,26553.2,24273.8,23520.2,23835.9,22611.2
20200.4,19391.2,19726.3,19254.6,18958.5,19043.6,18574.5,19491.7,21715.3,24256.4,25278.5,26359.7,26079.6,24544.7,25014,26612.9,26697.4,26215.2,25765.4,26160.5,24598.7,23734.4,23572.9,22750.7
21800.3,21050.2,20365.7,19797.3,19483.6,19427.3,19021.6,19690.9,21639.2,24542.2,25420.1,25799.1,25065.9,23036.2,23406,25264.2,25322.9,24879.6,25302.2,25698,24232.9,22196,20871.1,22128.6
21596.6,20979,20220,19536.7,19034.8,19054.4,18601.5,19194.6,19954.7,21605.9,21381.1,23224.4,23158.5,21722.1,22065.6,22202.9,22331.1,23317.7,23573.8,24504.3,23618.9,23238.3,23018,22280.1
21570.5,20825.9,20093.5,19582.5,19157.7,19050.6,18302.3,19379,22106.9,25113.5,26527.4,26984.9,26068.2,24948.6,26294.2,28206,28064.4,27281.4,26195.3,26555.7,25365.4,24553.5,24141.7,23096
22083.1,21299.4,20663.2,20224.4,19694.8,19484.6,19017.5,18488.6,22799.8,25357,26607.6,27005,26107.1,25217.8,25909.1,27659.3,27549.8,26756.9,25848.1,26307.9,24948.2,24144.3,23673,22678.1
20960.9,19187.9,18688.8,18873.7,18641.6,17331.7,17699.6,18693.3,21347.2,25188.6,26540,26492.8,25774.7,24711,25547.3,27325.5,27278.8,26410.7,25714,26380.8,24935.4,23985.2,23721.8,22639.9
21526.4,20789.3,20156.1,19606.4,19244.5,19007.1,18682.6,19739.5,21808.2,24680.2,25958,26409,25660,24021.9,26051,27612.2,27167.5,26410.5,25887,26542,25206.6,24342.6,23904.8,22909.8
21875.9,20984.8,20292.4,19695,19250,19068.4,18649.3,19230.6,21947.9,25084,26220.4,26756,26093.1,25364.3,26621.1,28443.9,28137.3,27523.2,26595.2,27002.6,25235.4,24112.2,24612.6,23799.8
22957,22036.4,21233.8,20573.5,20228.5,19457.7,19135.7,20158.3,21920.5,25527.2,26964.7,26787.7,25573.3,24142.6,24535.3,26244,25972.3,25513,25882.7,26395.3,24841,23631.3,23685.3,23212.9
22640.9,21910.9,21243,20637.5,20329.4,19999.7,19527.2,20302.8,21285.4,23100.5,24413.8,24249.7,24216.5,22448.8,22473.7,22662,22258.6,23853.3,24163.7,25117.7,24280.6,23895.6,23880.3,22129.2
19886.3,20695.2,20154.7,19576.7,19295,19139.3,18904.8,20075.9,22965.7,26067.4,27270.2,28025.3,27024.2,25927.9,26525.9,28493.6,28481.2,27715.5,26817.9,27396,26140,25101,24658.1,23466.4
22303.5,21615.9,20899,20244.4,19640.5,19298.3,19056.1,20525.9,23265.4,26093.7,27583.6,28155,27314.7,26231.3,27054.9,28853.3,28813.8,27874.9,27190.7,27919.3,26745.7,25753.7,25178.8,23968.1
22847.8,21892.3,21245.7,20650,20208.7,19809.7,19554.5,20911.7,23467.6,26539.9,28007.2,28378.8,27503.9,26433.5,27122.1,28945.4,28856.3,28118.7,27313.2,28000.8,26715.7,24301,25257.6,24250.2
23047.5,22085.1,21362.4,20768.9,20384.9,20059.1,19667.3,20626.8,23485.6,26531.1,27117.1,26963.7,26906.6,25859.5,26490,28702.3,28788.7,28004.3,27026.5,27644.2,26481.4,25548.1,25330.7,24354.6
23031.7,22124.6,21413.7,20756.1,20296.8,19774.4,19666.6,20731.3,23325.7,26345.6,27497.9,28008.3,27234.8,26183,27249.6,28985.4,28726.8,27938.7,27187.8,27688.8,26321.5,25179.1,25105.1,24254.2
23285.9,22540.7,21864.5,21342.8,20889.6,20358.7,19929.6,20751.1,22401.6,25572.3,26162.6,26145.9,25397.3,23330.6,23542.2,25314.7,25527,25187.7,25484.6,26287.5,25083.8,23963.7,23778.8,23314.7
22597.1,22028.2,21391.4,20819.2,20561.1,20263.5,19675.3,20193.9,21302.7,23008.7,24346.5,24449.6,24173.4,22640.6,22622.1,22790.9,22822.9,23100.5,24466.8,25563.8,24653.8,23813.1,22720.9,21611.5
20588.4,19688.7,18972.5,18547.1,18197.5,18048.4,17589.4,18634.8,21390.2,24623.1,25729.5,24304,23242.2,21735.2,21974.2,23573.4,24665.6,23815.9,22744.1,22822,21666,20323.2,19627.9,19702.8
18863.6,18300.5,17085.7,16292.7,16897.6,16997.6,16893.2,17596.6,19904,19409.8,21684.1,23135.6,21939.8,20477.5,21137.8,22976.3,23637,23428.9,23166.1,23986.2,22939.4,22092.7,21648.9,20735
19789.9,19130,18592.7,18233,17519.7,17728,17841.1,18313.1,19606.7,21468.4,22277.6,22087.4,20800.6,19378.5,20249.2,22229.7,22581.7,22207.7,21976.5,22511.9,21537.4,20695.2,20249.5,19311.2
18480.4,17702.5,17096.8,16863.1,16712.9,16787.9,16822.4,18364.1,20928.1,23996.3,24623,24898.8,23683.1,22268.4,23046.7,24642.8,24788.2,24359.7,24129.8,24544.2,23484,22652.4,21837.3,20611.3
19354.2,18092,17643.4,17159.8,16904.5,16771.2,16755.5,17707.7,19599.2,22225.7,22835.1,22709.5,21632.1,18756,18450.6,20081.3,22148.4,22002.9,22093,22736.3,21761.1,20798,20439,19714.9
18768.6,18226.6,17675.6,17063.2,16943.6,16902.9,16811.3,17291.1,18365.9,21195.2,22741.5,22790,21693.1,19891.6,20071.3,21428.2,21775.9,21656.3,22031.7,22915.8,21646.1,20736.4,20517.3,19581.6
18006.5,17270.4,16346.5,16337,16208,16099.2,15847.8,16639.4,17569.3,19157.5,20905.2,21215,20670.8,19202.7,19004.9,17770.2,17881.2,19142.9,19862.2,20019.4,19566,19283.1,18747.9,17921.5
17124.2,16566.2,16083.5,15724.4,15683.8,15919.3,15861.2,16830.3,18677.2,20342,20593.2,20601.6,19567.6,18393.8,18997.4,20949.2,21585.1,21276.5,20888.2,21463.3,20614,19722.4,19085.4,18161.8
17225.3,16587.1,16084.6,15897.1,15732.5,15665,15578.2,16801.2,19315.7,22397.1,22939.5,24803.9,23837.5,22944.5,24045.4,26048,26218.7,25399.9,22252.6,24536.6,23930.4,22836.4,22070.9,20818.8
19726.8,18851.5,18114.3,17592.8,17244.8,17106.1,16854.7,18673.1,21376.1,24433.2,25787.2,26194.3,25364.4,24542.3,25577,27412.7,27105.6,26273,25329.4,26117.1,24860,23871.6,23295.1,22070.8
21031.5,20164.8,19560.8,19119.1,18642.9,18353.3,17937,18790.2,20718.6,23773.6,21140.7,23237.6,24143.5,23167.7,23812.9,26228.1,26855.3,26321.4,25538,23859.9,22789.9,23692.6,23483.1,22357.4
21307,20397.4,19703.6,19108.3,18646.7,18347.4,18295.5,18443.1,20344,24963.6,26140.9,26702,25925.8,25021,25951.4,27578,27987.3,27803.8,26865.6,27496.3,26169.9,24923.6,24592.5,23524.8
22528.5,21722.2,21036.3,20441.1,20055.6,19799.7,19503.2,20546.6,22468.6,25533.8,26298.7,26943,26410,24578,25018,26882,26234.1,25729.8,25840.5,26597.3,25418.4,24192.4,23940,23281.4
22534.6,21707.2,21054,20508.9,20186,19856.7,19394.9,20310.9,21639.4,23523.9,24714.1,24782.9,24482.7,23048.7,23358.9,23411.9,23316.2,24628.7,24856.5,25967.7,24932.6,24212.7,24014.3,23415.3
22581.1,21899,21160.9,20567.3,20205.7,19821.6,19226.7,20038.8,21496.3,23667,25147.7,25325.8,25174.6,22687.8,23025.4,23246.2,23429.5,24582.7,24900.1,25993.7,25414.9,25013.9,24816.9,23760.7
22585.1,21882.9,21157.1,20650.6,20374.6,20039.3,19672.8,21345.8,24085.5,27147.6,28070.2,28455.8,27072.1,26376.8,27376.6,28844.9,28601.4,27226.1,26505.5,27464.9,26518.2,25700.2,25486.5,24325.3
23139.5,22184.1,21390.5,20868.3,20489.1,20234.2,19895.7,21334.1,24046,26914.8,28011.1,28274.5,25791.4,26456.3,27353.3,29050,29056.6,28609.6,27695.8,28309.4,27308.9,26357.8,25920.3,24623.3
23379.3,21414.3,19890,19839,20648,20252.7,19868,21240,23908.8,26899.2,27923.8,27807.8,26936.4,25818.8,26953.4,28982.6,28543,27784,27089.1,27852.3,26662.3,24203.6,24447.8,24283.4
23068.5,22029.1,21107.4,20669.4,20249.1,20007.6,19617.9,20810.1,23176.2,26386.7,27526.7,27339.2,26094.4,24977,26184.9,26517,27079.6,26997.6,26335.1,26869.1,25719.7,24609.8,24286.1,23480.3
22508.1,21674.6,21077.1,20548.2,20091,19776.1,19548.3,20592.6,22793.2,26121.3,27320.8,27541.8,26572.1,24798.3,25451.4,27411.2,27140.7,26071.1,25744,27149.2,25237.5,24258.9,24104.1,23336.3
22472.4,21791.1,21009.4,20347.4,19891.5,19762.3,19548.6,20268.5,21454.6,23326.3,24437.5,24584.3,24555,23092.7,23097.6,23151.8,23333.8,24441.4,24810.5,25949.1,25176.4,24840,24737.4,23957.1
22858.4,22041.1,21371.8,20865.9,20543,20244.4,19884.2,21343.7,22916.1,25773.7,27820,28431.5,27550.1,26359.9,27183,29040.3,28863.7,28125.5,27112.6,27794.5,26768.6,25963.2,25657.8,24449.1
23285.2,22377.6,21756.3,21135.3,20721.9,20354.5,20175.6,21216.6,23297.8,26008.5,26732.8,26603.9,25345.6,23924.3,24714.3,26532,26379.7,26087.1,25695,26356.3,25478.6,24678.6,24342.5,23340.6
22182.9,21330,20758.9,20306.9,20022.2,19790.2,19524.9,20397.8,22569.2,25687.1,26075.3,26014.7,24378.7,22375.2,22987.5,24867,25422.1,24998,24053.3,24852.3,23864.7,23142.9,22632.5,21728.2
20779.7,20182.1,19460,19130.7,18865,18714.2,18682.1,20128.4,22377.5,25307,26868.9,27328.4,26223.5,25064.5,25863.5,28048.7,28210.8,27457.8,26231,26991.3,26001.9,25154.9,24825.9,23754.5
22548.4,21731.9,20989.8,20321.5,19899.6,19686.5,19552.9,19638.5,22541.3,26624.8,27709.5,27978.9,27128.7,26090.6,27149.5,28942.3,28876.6,28036.4,27111.3,27764.2,26351.1,25194.1,24780.5,23964.2
22931.9,22144.3,21466.6,20944.3,20482.4,20068.7,19684.2,20543.9,22769.4,25890.5,26875.3,27149,26593.3,24861.6,25374.4,27400.4,27623.1,27235.7,26884.1,27307.2,26187.7,24901.6,24619,24148.7
23350.4,22640.3,22036.9,21469,21018.6,20528.9,20019.7,20805.9,21674.9,23568.3,25044.4,25009.6,24585.8,22771.1,22715.6,23071.6,23341.9,24524.5,24865.2,25842.6,24859.4,24608.6,24656,24147.1
23380.8,22656.1,21989.6,21472.2,21065.2,20522.5,20224.3,21692.1,23916.2,26909.7,28322.7,28738.4,27586.6,26216.9,27231.1,29355.7,29321.3,28585.3,27773.2,28317.4,27221.9,26449.3,26119.8,25143.1
24014.2,23111.5,22380.1,21853,21507.8,21220.2,20940.1,21206.9,22987.5,25336.3,26206.7,26010.7,25494.7,25678.1,27371.2,29616,29562.3,28994.8,27990.4,28784.8,27696.2,26515.4,26379.9,25406.5
24162.3,23234.1,22541.6,22109,21731.3,21519.4,20991.4,22151.3,24669.5,27762.7,27167.7,25465.8,25529.3,25611.8,26791.5,29637.7,29997.9,29338.6,28191.7,28620.6,27353,26408.3,26161,25049.9
24012.4,23272.2,22580.2,22010.7,21647,21487.3,21205.9,22305,24874.8,27960.9,28820,28179.3,27182.9,25732.6,26927,28966.5,28970.4,28335.1,27629.4,28158.5,27058.5,26301.5,25951.3,24928.9
23818.7,23077.1,22102.2,21490.7,21140.5,20830,20795.4,21935.8,24291.9,27384.3,28221.5,28139.9,27588.4,26352.1,27162.9,29240.1,29322.3,28643.1,28062.3,28645.4,27294.6,26146.1,25962.9,25115.6
24223.2,23362,22718.8,22090.3,21376.7,20768,20533.3,21377.4,23246.2,26405.1,26749.7,27384.4,27003.6,25259,25808.8,27801.9,27770.2,27092,26954.5,27773,26593.2,25441.5,25331.7,24879.9
24176.6,23455.9,22642.9,21974.9,21539.3,21118.5,20763.5,21400.1,22566,24362.3,25722.3,25681,25482.2,23842,24216.5,24162.1,22629.7,24206.8,25015.6,26093.6,25113.5,24480.9,24399.9,23910.7
23315.2,22647.1,22107.5,21677.6,21273.6,20833.7,20312.2,20880,21784.3,23783.8,25167.6,25442.6,25040.8,23228.5,23267,23289.8,23426.4,24855.5,25445.9,26618.4,25713.6,24713,22374.8,21666.7
21521.6,22881.1,21739.4,21469.5,21122.3,20836.6,19556.6,21843.6,24688.1,27233.6,28288.8,28649.8,27137.9,25190.2,25590.9,25513.1,24952,24635.3,24243.9,23675.8,23216.6,23379.5,23418.5,22422.4
21562.4,21004.9,20388.5,19958.2,19624.2,19420.5,9520.6,19387.9,22272,24964,25965.1,26083.7,24804.6,23493.3,24272.6,26149.7,26499.5,25999,25589.9,26395.2,25269.7,24349.8,24108.9,22997.7
21967.6,21218.7,20455.5,19943.6,19558.4,19544.6,19331.6,20558.6,23049.2,25927.3,26998.1,27069.1,25917.1,24594.1,25317.1,27207.4,27583.7,27087.4,26440.3,26829.6,25583.2,24536.1,24390.4,23591.5
22388.2,21627.4,20954.1,20336.3,20041.4,19718.5,19580.7,20674,23401.4,26437.7,27538,27648.1,26795.2,25444.1,26282.3,28231.8,28169.1,27458.8,26586.8,26732.1,25084,24267.6,24275.5,23475.9
22318.1,21734,21126.8,20661.5,20288.1,19950.1,19669.5,20420.6,22238.7,25540.4,26715.3,26043.2,24973.1,24259.2,24754.4,26786.1,26683.3,26130.8,26377.9,26866.1,25708.7,24605.1,24582.9,23976.9
23162.8,22383.6,21652.1,21308.1,21040.8,20679.9,20296,21111.7,22338.8,23993,25159.7,25044.4,24617.4,22394.5,22500.3,22646.5,22622.1,23904.5,24367,25521.8,24607.8,23948.9,23892.7,23393.4
22798.1,22105.5,21492.4,20983.4,20689.9,20410.2,19996.3,20432.7,21330,23513.9,24659.4,24772.5,24554,22665.7,22701.6,22821.2,22790.7,24138,24482.2,25732.5,24837,24553.5,24415.7,23111.8
21157.7,21660.6,21440.5,20889.6,20524.5,19879.1,19703.2,20777.9,23608.5,26232.3,25977.9,26872,26256.5,25101,25880.2,28005.5,27944.1,27392.1,26593.1,26877.2,25759,24686.1,24458.9,23466.6
22417.6,21522.2,20840.1,20196.4,19823.5,19513,19188.6,20427.2,22821.3,26025.4,27129.5,27596.4,26670.9,25373.7,26117,28059.4,28211.8,27582.1,26621.7,27080.5,26075.7,25157.6,24754.4,23725.6
22573.1,21714.3,21069.9,20411.9,19916.5,19544.5,19172.8,20359.9,23006,26247.1,27275.2,27490.9,26458.4,25294.5,26178.2,27785.2,27847.7,27084.8,26130.2,26606.9,25547,24679.4,24354.8,23494.8
22445,21474.7,20433.3,19559.6,19323.4,19125.6,18908.1,19617.7,22002.6,25219.3,26260.4,26589.2,26323.2,25197.3,26084.6,27556.8,27489.7,26986.9,26161.4,26555.9,25526.8,24307.4,24315.4,23552.9
22762.2,22059.3,21462.1,20989.2,20636.2,20238.3,19748.4,20921.2,22849.2,25692.8,26936.6,27147.9,26629.8,24901.9,25462.8,27186.1,26924.2,6372.9,19519.6,26890.2,26224.6,24957.3,24853.4,24149.1
23420.4,22719.3,21962.2,21520.6,21231.1,20858.1,20196.7,20653.7,20922.9,22837.3,24512.3,24656.9,24272.2,22593,22681.2,22882.5,22831.3,24094.3,24411.6,25334.6,24485.5,24126.6,24175.2,23539.5
22025.2,21204,20959.4,20576.8,20202.7,20020.4,19809.2,21196.1,23755.8,25892.3,27835.2,28185.2,26918.2,24214.5,26328,28545.9,28512.9,27750.3,26136.6,26178.9,26150,25325.4,25132.8,23990.3
22751.3,21963,21160.2,20605.1,20159.8,19766.6,19398.9,20971.3,23261.2,25795.8,27478.6,28076.1,26995.1,26126.2,26989.5,29118.4,29160,28675.9,27440.1,27876.2,25543.7,25392.3,25147.6,23687.9
22825.1,22037.1,21339.6,20610.2,20101.1,19591.2,19406.7,20682,22983.6,25866.4,26831.4,26771.5,26129.1,25208.4,26005.7,27598.2,27373.9,26739.9,26060.3,26715.6,24697.7,23155,24403.9,23712.5
22542.7,21644.1,20697.4,20299.2,19900.3,19661.1,19309.4,20314.3,23138.9,26247.1,26686.3,26464,25138.3,23732.5,24673.1,26981.9,27294.9,26908.5,25926.7,26493.9,25184.1,24353.6,23992.8,22997.4
21985.7,21201.1,20694.5,20178.3,19820.1,19586.2,19247.7,20603,23177.6,25986,27077.4,27316,26319.1,25389.5,26364.6,28046,27743.1,27105.9,26284.1,26572.4,25376.6,24212.4,24023.4,23365.6
22489.6,21673.4,21046.7,20485.2,20165.8,19920.1,19434.8,20440.6,22356.3,25364.2,26443.9,26551.4,25841,24110.1,24420.6,26631.7,26693,25845.8,25648.9,26132.3,24957.9,23861.8,23606.2,23082.5
21144.3,21869.7,21312.3,20718.4,20251,19761.7,19333.5,20286.3,21371.5,23320.3,24460.6,24505,23951.6,21969.8,21973.7,21592.8,21538.6,22908.7,23561.2,24788.6,24284.6,24066.8,23968.7,23282.4
22271,21589.1,20982.3,20102.8,19336.8,19498.2,19089.9,20729.9,22430.4,24258.5,25442.8,25930.4,24823.2,23880.6,25337.6,27477,27769,26904.5,25672,26295.5,25084.6,24142.8,23812.5,22858.8
21832.7,21046.8,13803,16088.5,17837.8,18701.3,18396.9,19860.3,22713.3,23959.2,25414.3,25905.2,25148.1,24718.9,25921.3,27351.9,27054.9,26141.2,25203.3,25710.1,25184.7,24782.1,24716.2,23734.9
22546.7,21652.5,20968.3,20439,19883.8,19760.4,19393.7,20714,23556.7,25384.9,26000.3,26487.4,26782.3,26078.6,26873.8,29006.9,28873.5,27987.9,26951,27327,26200.3,25300.9,24970.2,23893.3
22931.2,22115.6,21401.2,20850.8,20487.2,20252.9,19861.9,20134.3,22232.7,25138.7,26386.1,26443.4,25279.6,25071.7,26287.9,28801.3,28830.6,28109.2,26854.4,27424.9,26037.8,25043.4,24249,23640.1
22687.3,21896.7,21268.7,20800,20450.7,20286.7,19885.8,21220.4,23519.2,26255.5,26468.6,27514.1,26263.7,25155.2,26292.9,28215.4,27799.4,27310.3,26533.5,27258.8,26428.4,25311.2,24979,24300.4
23407.4,22639,21995.1,21514.2,21194.7,20844.1,20468.8,21051.3,21724.8,22193.5,22061.7,22052.1,21835.9,22032.1,22737,23626.2,24241.6,24261.6,24670.5,25602.9,25123.4,24677.1,24506.2,23884.7
23164.3,22648.3,22060,21248.9,20786.6,20781.6,20162.9,20698.8,21860.3,23709,25073.2,25224.9,24991,21763.6,22466.4,23355.5,23577.6,25124,25558.2,26656.5,25638,25170.7,24981.7,24141.2
23172.5,22340.6,21570.6,21106,20614.1,20337.6,20012.8,21337.5,24217,27226.9,28056.3,28415.8,26478,26512,27043.7,28770.1,28749,28367.8,27122.6,27789.8,26605.4,25810.6,25497.8,24396.4
23058.3,22197.6,21511.1,20824.9,20326.1,19844.7,19189.1,20670.9,23399.2,26456.1,27543.1,27760.7,26654.8,25798.7,26793.6,28440.1,28485.3,27959.5,26744.4,27284,26296.2,25603.8,25396.2,24260.8
22907,21880.3,20851.5,20105.3,19836.7,19867.3,19698.9,20860.4,23304.1,26122.6,27158.5,27554,26358.4,25375.5,26435.9,28603.8,28328.4,27715.2,26934.7,27647.5,26414.1,25609.4,25334.6,24242.3
23084.4,22108.3,21463.2,20978.3,20559.1,20374.2,20207.2,21385.9,23710.8,26785.9,28086.7,28375,27296.6,26419.4,27234.7,29137.8,29011,28424,27282.3,27856.4,26593.9,25673.9,25602,24603.8
23342.5,22420.9,21586.2,20936.3,20500.8,20305.2,19853,20222.4,16957.8,22704.4,25500.3,26865.6,26915.7,25970.4,27089.2,29005.2,28035.7,27027.9,26662.6,27183.1,25866.9,24671.4,24655.5,23730.3
22779.7,21994,21378.3,21016.7,20631.4,20377.1,20003.7,20244.1,21157.2,24095.4,25679.4,26316.5,25842.4,24313.6,24622.6,26352,26279.4,25747.2,25919.2,25485.7,24321.7,23891.4,23920.9,23392.5
22561.7,21891.6,21286.5,20872.6,20543.2,20336,19938.1,20117,21153.7,22662.8,23472.6,23708,23635.2,22977.8,23019.5,23052.8,22874.9,24026,24317,25406.7,24577.7,24299.5,24225.3,23338
22450.6,21621.1,20835.9,20339,19842.1,19631.8,19203.6,20684.6,23615.3,26956.8,27956.6,28304.8,27208,26065.5,26989.7,28652.9,28588.9,27975.6,26701.1,26842.6,24838.1,24132.1,24038.1,22981.6
21806.1,20880.3,20237.4,19692.4,19213.1,19034.9,18835.3,20322,23173.5,25777.9,27266.1,27453.2,26435.4,25678.4,26681.8,28507.4,28462.4,27845.4,26712,26988.5,25886.1,25011.4,24809,23704
22490.4,21581.2,20817.9,20192.8,19678.8,19461.9,19060.6,20529.3,23363.8,26048.1,27174.8,27799.1,26823.3,24235.8,27082,29010.8,28837.5,28141.8,27269.2,27761.6,26626.9,25733,25461,24214.4
23072.2,22090.9,21338.9,20634.1,20170.6,19743.2,19317.6,20868.2,23476.6,26844.1,27984.7,28157.1,27479.8,26326,27205.7,28864.1,28695.5,27871,27189.4,27985.7,26791.8,26268.4,26135,24601.5
23669.5,22880.9,22061.6,21408.9,20291,20149.1,20141.2,21581.4,24378.2,27213.9,28282.4,28428.7,27299.9,25885.8,27562.5,29502.1,29466.1,28624.1,27608.3,28207.8,27139.2,26063.8,24454.2,22502
23186,22773.7,22371.9,21716.8,21267.9,20993.1,20448.7,21365.3,23354.8,26164.2,27357.2,27480.1,26813,25072.5,25513.1,27379.9,27664.3,27014.5,26717,27398.7,26269.9,24908.5,24883.6,24325.5
23513.4,22929.1,22207.3,21609.4,21094.7,20746.8,20339.3,21012.4,22297.3,23981.5,25209.6,25132.5,24720.1,23238.5,23388.8,23507.7,23631.2,24972.5,25536.7,26735.3,26103.2,25835.3,25831.5,24997.5
23978.1,22986.3,22275.9,21787.3,21291.5,21018.6,20480.5,21870.5,24763.1,27915.6,28790.8,28748.3,27750.9,24698.7,26669.4,29275.1,29530.9,28618.4,27584.8,28312.6,27294.2,26656.1,25872.3,24494.3
23263.8,22305.7,21518.6,20915.1,20560.3,20370.9,19803.1,21124.9,23759,26440.4,27675.8,28229.6,27914.5,26892.1,27585,28365.7,28986.9,29048.3,28033.6,28051.8,27064.1,26040.5,25865.2,24947
23857.8,23079.9,22354.1,21746.7,20901.4,20590.2,20250.7,20665,21564.7,23326.2,24116.4,24225,24395.7,22897.9,23084.3,23130.4,23325.3,24161.6,24647.6,25758.7,24953.6,24436.7,24203.5,23429.1
22386,21662.7,20979.1,20434.1,20059.6,19801.2,19586.9,20924.6,23760.4,27087,28051.4,28341.9,27459.7,26689.1,27441.7,29142.2,29443.4,28639.8,27677.4,28319.8,27288.8,26541.3,26178.7,25141.1
23839.8,23002.5,22387.2,21872.5,21351.7,21101.3,20766.9,20713.5,22654.2,25763.7,26772,27314.7,27465.5,26649.2,27736.6,29460.6,29482.3,28843.3,28197.9,28706.4,27573.7,26708.7,26571.7,25669.1
24501.4,23812.7,23065.4,22410.5,22024.6,21640.8,21102.7,21789.6,23577.6,25879.9,26852.3,27737,27041.1,25336.9,25751.5,27628.8,27767,27228.6,27161.6,28027.7,27036,25971.6,25987.6,25516
24647.4,23767.4,23062,22372.8,21895.9,21551.3,20999.8,21604.8,22702.7,22681.1,24582.6,25304.4,25211.1,23565.5,23733.9,23603.5,23677.2,24787,25455.8,26623.8,25814.8,25449.2,25271.2,24503.1
23403.6,22581.5,21778.5,21257.3,20782.1,20654.3,20120.6,20501.9,23455.5,26461,27507.1,27642.6,27672.8,27037.7,27897.8,29661.8,29445.7,28883.7,27805.5,28302.5,27361.1,26780.5,26337.6,25091.8
23944.4,23051,22288,21758.2,21317,21045,20524.7,21882.8,24543,27572.5,28677.3,28838.1,27848.4,27028.1,28153.5,29877.4,29895.5,29114.7,28159.5,28893.5,27843.8,27255.1,26803,25727
24443.6,23522,22832.4,22162.4,21686,21472.5,20958.2,22249.6,23238.6,26221.4,28625.7,28885.8,27343.4,25899.9,26646.6,28386.7,28248.8,27423.8,27302.7,27489,26453.8,26046.1,25810.5,24405
22817.2,22163.9,21911.1,21494.7,21179.9,20917.7,20753,21751,23301,25705.7,26304.8,23125.6,22409.2,20904.2,21677.3,23625.3,24208.2,23976.5,23823.8,24345.5,23245.1,22290.5,21796.9,20793.1
19921.5,19134.7,18494.8,18054.5,17922.8,17802.7,17979.2,17327.3,19436.9,22369.3,23792,23560.9,24162,24341.5,24741.9,26672.8,26657.8,25718,25171.1,25615.9,24519.3,23361.6,23008,22224.7
21292.9,20582,19614.9,19212.5,18836.8,18616.8,18363.1,19307.2,21414.4,24531.3,25473.4,25855.4,25221,23418.9,24114.6,26053,26107.2,25525.9,25559.9,26063.2,24631.2,23653.8,23312.8,22452.3
22078.4,21630.6,21074,20367.7,19920.4,19561.4,19184.1,19710.3,20553.6,22292.7,22600.2,23057.1,22773.2,21251.9,21695.7,21946.5,21597.7,23025.6,24085.9,24846.6,23807.9,23228,23129.2,22553.5
21761.2,20894.3,20075.9,18994.6,18513,18340.5,18028.8,18132.3,18979.3,20643.7,21519.9,20799.4,21156.8,19593,20054.6,20268.7,20200.3,21628.6,22589.1,23742.8,23078.7,22663.7,22365.5,21693.5
20781,20016.1,19487.7,19067,18705,18654.5,18521,20133.4,23041.9,26232.4,27369.2,27725,26892.8,25908.8,27048.1,28868.6,28993.7,28210.6,27110.6,27676.8,26732.7,25932.4,25536.7,24399.5
23102.6,22139,21399.9,20910.8,20510.5,20205.2,19774.4,21048.3,23951.7,26779.1,27916.5,28453.1,27504.5,26598.4,27533.9,29363.2,29171,28578.1,27904.1,28385.9,27225.5,26534.1,26038.4,24983.1
23684.2,22702.7,21977.5,21268.6,20627.6,20321.3,20025.2,19960.7,21772.3,25003.1,26386.5,28340.1,27512.5,26645.5,27679.1,29664.8,29567.4,28700.6,27597.1,28216.6,27056.2,26082.6,25666.5,24482.8
23211.9,22250.1,21492.4,20914.1,20462.8,20167.4,19943.2,21404,24097.4,27039.2,28132.1,28669.7,27494.7,26777.6,27505,27930.6,28702.4,27954.2,27279.7,27836,26552.5,25600.7,25337.6,24453.7
23344.7,22481.8,21559.9,20971.4,20605.2,20190.7,19759.2,20674.1,22857.7,26171,26740.4,27099.9,26722.7,25367.8,25803.4,27768.7,27850.8,27073.3,27202.6,27804,26498,23548.8,24930.4,24533.4
23846,23151.3,22388.3,21896.2,21530.8,21230.6,20732.4,21409.1,22695.5,24528.7,25517.5,25612.2,25424.7,23526.1,23863.3,24170.7,23974.9,24912.5,25589.8,26800.1,26057.1,25747.6,25533.6,24657.6
23851.3,23019.2,22265,21770.7,21311.9,21027.5,20557.4,21733.6,24475.5,27497.4,28568.5,28857.7,27922.5,26958.5,27870,29912.6,29856.7,29227.8,28225.7,28709.9,27682.2,26869.9,26118.3,25018.6
23969,23083.5,22367.8,21833.3,21338.2,21080.9,20586,21931.4,24398.4,27427,28462,28363,27335.5,26723.1,27366.8,29125,28967.1,28405.6,27696.4,28284.2,27065.1,26102,25605,24490.7
23312.3,22325,21573.1,21036.6,20612.1,20338.8,20099.2,19888.8,22193,24978.4,25802.4,27192.1,27640.4,26689.1,27615.5,29296.8,29200.2,28471.8,27652.7,28211.2,27027.4,26220.2,25823.4,24649.6
23397,22453,21758.6,21148.9,20719.7,20449.2,20177.9,21449.8,24185.5,27109.6,28168.1,28523,27880.4,27095.4,27852,29471.9,29447.7,28346,27311.6,27967.4,26762.8,26072,25685.7,24721.5
